Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Samoa,WSM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2682000,2610000,4379777.5,9456791.6,13799580.8,17391126.3,22628900.5,31252284.1,41241571.8,52517271.4,59194566.4,62601249.9,65784847.2,67685684.9,73522284.2,75130478.4,74756808.8,79618722.4,74958145.3,73538371.7,91806619.4,113648764.5,117763888.7,140498861,154590275,160047723.2,153447044.2,138788873.6,143914846.6,148001778.4,139172179.4,135466609.5,148295167,168610857.8,176496322.7,169098029.9,165440757.3,187694141.1,207365268.1,252885686.9,325098258.9,368308475.7,422904430.8,467876307.3,483662948.9,466304621,444079880.5,473243541.6,446524190.6,434855300.1,477263797.5,505617952.8,470703052.2,432494880.4,394938377.5,..
Samoa,WSM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.6829,6.253,3.4358,2.4714,4.1075,1.3215,5.2527,3.8593,5.739,2.9258,0.4202,1.1993,0.7631,1,6.0226,0.9487,1.2984,0.75,1.8728,0.9072,0.7588,1.5941,0.4521,0.8004,0,0,0,0,0,0.75,1.1117,1.3852,1.377,0.75,0.9736,3.75,1.3833,1.0978,0.842,0,1.3513,1.0578,1.7655,0,1.9999,0,0.7499,1.3406,0,0,0,0,0,0,0,..
Sao Tome and Principe,STP,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,2183745.2,10315766.6,16719040.6,23460544.5,34421443.2,37835228.9,43794125.3,54043032,62644805,78917328.4,97671747.7,109175723.8,134446478.1,150047861.4,167715805.5,189843609.2,209813616.4,222778525.7,245655455.1,235376843,238209013.7,258261791,321781710.6,304831898.2,308356185,333450000.5,339959178.8,356057555.2,332257441.8,348203074.5,162832260.3,128374045.8,153645969.5,177736250.8,216360036.7,193339402.3,206271695.9,206321644.6,234344644.5,240916227.4,272509888.6,255625527.5,275561663.6,312857068.7,327486146.2,286876907.1,318480674.3,326406625.8,..
Sao Tome and Principe,STP,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,0.5,2.0829,0,3.9882,7.0777,4.0265,0.3319,5.8147,2.4438,1.2148,1.3145,1.6002,2.6309,0.8257,0.7717,0.8707,0,0.7874,0,3,1.6162,2.0538,1,0.9376,0.75,1.9715,0.7509,0.9649,0,0,4.5963,0.7923,0.5786,1.8899,1.8394,1.8383,0,0.1578,1.2965,1.9775,1,0,2,0.75,0,0,4.7438,0.1013,..
Senegal,SEN,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,145252948.4,152510983.4,161630904.1,199394700.6,265053301.3,349089898.5,409699389,628096050.2,894933930.7,1122627355.1,1473265666.4,1670746375.6,1859912163,2072975337.1,2197164471.2,2559359017.9,3230709274.4,4036586047.8,3893072265.5,3278516015.5,3750339025.9,3589290724.2,3684277264.2,3843451727.8,3697792446.1,3915938299.7,3786088622.4,3805574682.6,4096776592.1,4000850002.6,3653475930.9,3700965274.5,4118750354.6,4397912285.2,3939186585.9,3860802578.7,1935468310.4,2584601135,2849818625.1,3719735198.7,4648723571.7,5802042499.9,7105327014.3,8174836125.9,10754111100.6,10470479738.4,11454854863.9,14232312903.4,20031136617.5,20812048599.6,26017274799,30676437909.5,35581328119.7,45458235461.2,47146494529.5,..
Senegal,SEN,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,3.8879,5.2194,4.2042,5.6006,4.4321,5.3572,6.4295,7.8904,7.0864,6.0605,5.9292,5.7683,4.9596,4.4191,3.7174,5.4116,3.1675,2.8783,1.7924,1.6741,2.0738,3.8308,1.8689,1.3613,1.5867,1.1685,2.1201,1.3882,2.773,1.0641,0.836,1.2781,1.7644,1.379,1.0136,1.1378,0.9162,1.7523,2.7205,3.1077,0.9694,5.246,1.2755,0.9726,2.8341,2.2681,1.7962,3.0925,3.7899,1.3457,1.8949,2.771,1.8174,4.64,5.2856,..
Serbia,SRB,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2329427795.6,3115343352.3,3932625145.5,4798029563.7,5640709040.8,6626723036.8,8317656494.7,10136187399.9,12541323594.4,15981333108.6,18494670860.1,20652767920,19905765859.1,20481895431.6,19647974298,22254003529.2,21502883400.5,22471937201.3,21177810252.1,19072884954.7,17792819636.9,16472055974.4,16483026471.4,12708824729,11100638781.8,10785293239.6,9409821312.2,10616369758.8,10897975637.2,10978472128.8,11573165499.6,12478681866.6,11400905180.2,14259748378.8,14562774444.5,16159378880.4,19885774045.6,26211637916.4,30493346800.9,33809169778.7,32907137502,31657124951.8,34361115814.7,35636906791.2,32106752435.5,30247124550.8,27905718375.2,30930994202.3,31047957743.9,32398386691.1,38918907143.4,42008848728.4,44850264265.7,50259125533.2,51983619466.8,..
Serbia,SRB,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,7.0282,6.5922,6.3689,3.2024,6.4914,8.4959,8.7231,8.3003,6.1304,7.447,15.0531,12.6492,13.4979,10.4541,7.9906,9.1211,0,7.9267,9.3267,9.2591,8.1185,7.8051,0,0,0,0,0,0,0,6.6416,4.0658,6.0576,2.4746,2.2232,3.3022,1.7023,4.0717,4.9514,3.7181,1.3024,2.5044,3.9511,5.2776,4.322,1.7253,0.8926,1.8694,1.2619,1.4164,1.7703,1.8752,1.2976,3.134,4.4209,3.1957,..
Sierra Leone,SLE,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,61400031.7,111055280.8,119385359.4,141780896.4,192934915.6,204952159.9,233371952.3,289671338.3,346957175.3,420277110.6,484856463.4,603585822.9,648424257.2,648742644.1,620429061,712222501,872673735.1,1036088193.5,1036485425.2,1089991403.4,1196563740.7,1271189256.6,1390152937.8,1556470569.6,1557983211.5,1249606744.8,1241837537.9,1200047496.1,1314139190.3,1319225620.6,1248363708.6,1256749338.8,1408416911.2,1575774381.1,1683344084.8,1804606614.1,1528631481.5,551066958.2,633810297.6,856852310.4,931127139.3,1050427525.8,1335231392.5,1399720774.9,1433230470.4,1558062042.1,1624480861.3,1794303621.9,1833287511.4,1930475456.2,2195562997.5,2531912460.6,2401417378.1,2403103683.5,2329744049.4,..
Sierra Leone,SLE,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.8766,0.7994,3.9191,5.9044,5.1709,4.6601,8.309,4.0638,5.5101,2.9158,5.3378,3.6122,2.796,1.1435,1.1929,1.2182,1.9349,0.8077,2.6232,3.6573,2.3154,0.7173,1.5478,0.7183,1.5403,0.5705,0.6308,0,2.5888,0,0.75,0.6555,1.4297,0.6618,0.7958,1.2655,1.1967,1.1398,1.0474,1.4374,0.8623,1.3489,1.0923,0.775,0.8303,0,1.2291,1.2231,0.75,0.9996,1.4839,1.1859,1.0215,0.9999,0,..
Solomon Islands,SLB,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,11479143.5,13761784,19399965,23416124,28028049.2,34345140.3,44042054.2,65542894,76820063.1,97512652.7,103661460.7,99982954,120500491.4,129466452.6,94291522.1,150544684.3,154928415.7,158741508.5,147494744.3,139946900.8,154585730.7,165883917,156207110.5,164030802.8,180737376.7,181240395,179639740,167389191.6,174423711.1,178330553.8,166904390.6,172447071.6,230756584.9,257503829.4,228146820.3,203970814.6,187516688.3,207462428.9,263838572.3,322629656.2,316761174.2,304960708.8,322597088.9,448610953,477369215.2,527817629.5,596145038,..
Solomon Islands,SLB,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,0.8349,1,1,0.8747,0.2637,3.2964,7.7974,5.3419,4.6778,1.0105,0,0,2.2,1,4.207,0.7572,2,4.8958,0,0,3.298,1.1428,0.75,2.904,0,0,0,4.9999,0,0,0,3.5,0,0,1.3934,0,1.022,0.75,1.3852,0,0.75,1.4338,1.1941,0.7624,0.7811,0.9821,0.9612,..
"Somalia, Fed. Rep.",SOM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,73220144.1,79710586.3,96232136.6,118816346.9,153787755.8,185278662.1,242236035.1,318670720.5,410803672.5,461002731,537806923.4,943549900.4,1112727706.4,1301878679.4,1413251592.9,1551613402.8,1709094992.1,1878432481.8,1947394726.1,2030965476.1,2244600537.9,2325272820.3,2328282431.3,2381899237.6,2500958277.3,2556348054.7,2528407325.3,2450397710.7,2529802081.2,2526665894.6,2477537976.4,2476280807.3,2607722167.1,2762599394.4,2775888430,2672234285.5,2762438309.6,2868829766.4,2865716564.1,2943660874.7,2934384056.4,2940364939.5,2940422478.5,2938896763.1,2837118511.5,2770590306.7,2744666127.8,2838649115.2,5313257657.7,5374181112.2,4591822809.5,4142587646.4,4095256883.7,3093994159.7,1799443760.8,..
"Somalia, Fed. Rep.",SOM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,0,2.9459,1.4528,1.4149,2.0108,1.1609,2.3151,2.7271,3.096,4.7014,3.317,5.5531,5.066,4.5088,2.1574,1.5832,1.4609,1.085,2.4933,0.7543,0.7919,0,0,0,0,0,0,0,0,0,0,0,4.8099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,..
South Africa,ZAF,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21670999666,25357999878.7,26050000159.4,30633902795.8,26014665566.3,25719837975.8,26668247021.2,25680208730.5,35100005788.3,40113294660.1,44013592823.2,45095026798.5,57947017293.2,72812055811.5,74280629524.8,84384689913.6,115330364542.4,124146392176.7,147970332050,141651073880.4,149329312096.2,127752573028.5,144058545587,175025046978.8,180194489501,190747897765,175427437079.7,169447431525.1,171731622090.9,165839388756.3,175895546993.5,..
South Africa,ZAF,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1751,5.3523,5.9008,3.6286,9.5359,6.02,5.7966,5.586,6.7815,5.25,3.972,3.9048,6.306,5.4304,4.691,2.3605,3.2946,5.1065,4.9421,5.6369,4.6459,4.2449,4.3336,4.4257,3.9315,5.1066,2.1365,3.96,3.8492,7.7636,5.5564,..
South Asia,SAS,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,8864600372.6,9858136388.9,10742438222,12115452982.9,14765754494.5,16397957340.8,17571772623.8,18995270633.8,20843504758.6,22878809153.3,26604841460.8,29248862555.8,34934212438.7,39417423701.7,41859960684.6,49691203716.9,57743394762.8,69016212072,76077758255.2,91104240740.4,103419011551.8,106363466334.1,109661664592.6,114570234065.3,123898108392.4,120609609332.2,120113097348.5,119127693347.3,125931543732,129611281662,129270994189.8,126677513858.3,136205615078.8,152050803988,159266348160.6,155206573651.7,196217275055.8,244928688398.7,272316111545.4,307140598439.6,344319309197.8,393018174246.5,463666543605.4,505681591938,542066839466.9,568720803490.8,551598468042.8,622547524702.6,641705911519.3,691598860430.3,710209157865.7,778395869475.4,787514906171.8,826721172609.5,896015145725.1,..
South Asia,SAS,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.42511524575189,2.13657349648014,1.84346389054027,2.08363405432254,2.55138926871234,2.41568350549787,3.25642491470581,2.679912259359,1.88695412515957,3.2771496190454,4.67752200447376,4.42061616937164,6.03748609956839,5.65562839582327,6.06103869875416,5.21036638601297,5.36670206693154,5.03609296089488,5.61032465716918,5.26641797021514,4.56773438145686,5.04705232985741,4.33939229744103,5.33590291056308,3.36981762542604,3.62858150720626,4.39365370959216,4.52214554307223,3.24946137392513,3.15243148602083,4.51603056960796,3.16746795023117,2.26393376918299,1.74533808000225,1.99219763994665,2.54692752194041,3.14506175015408,4.6945504875622,2.11407619222825,1.79972565259677,2.29972396482474,1.63646059446205,2.43978028028824,1.8753211509463,2.15382823060865,2.0653043400412,2.14936591505799,1.9997556576742,2.67797126707844,3.26322332066665,1.47560777351592,1.40164227328694,1.76688334708448,3.52148760081025,3.48788118619159,..
Sri Lanka,LKA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,435678442.4,520236827.6,554360219.3,631606118.9,783763828,817840849.6,941714519.8,1141630267.8,1381702821.7,1562193769.5,1849029664.4,2241837854.3,2632029310.2,2890238573.3,2998355044.3,3544639145.8,4086689689.8,4754428931.3,5209633062.8,5185722277.5,5867509111.8,6580740209.6,6476089777.8,6902629411,7960615109.6,8395502196.9,8298763054.9,8106316372.4,9057333356.1,9943050525,9249848286.4,8952124828.1,10122942033.8,10725993550,11600420988.8,11300134209.5,11853449200.4,14161321567.6,16320821885.1,19504201128,21684210688.5,25795379781.1,35735908567.5,39316198514.4,42264361571.6,43926833891.1,46662738616.2,50766665978.7,52920652662.2,56118735647,56875086630.2,58741883598.1,58718751204.5,60544707010.4,56827528393.8,..
Sri Lanka,LKA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.9777,2.5272,2.1109,3.9742,4.8882,2.9002,3.1876,2.4576,2.4401,3.8151,3.9202,4.9695,7.9932,3.0927,5.2702,3.1995,2.9327,2.9546,2.073,3.9645,1.8296,2.4497,3.1492,2.7186,3.8711,3.7371,3.5236,3.6279,5.0658,3.8082,4.2394,2.5696,1.883,1.7959,1.5062,2.0971,3.2793,4.8875,2.3057,3.5036,2.9855,3.243,2.4014,3.6165,2.7404,4.792,3.2315,3.5314,5.1676,5.2615,1.8898,1.5578,1.5322,2.5938,2.5768,..
St. Lucia,LCA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,15516307.7,17122202.7,18907707.6,20290497.8,23113174.2,31803855.3,46728176,57458862.1,65679760.2,79175705,82343009.7,97981226.6,100852543.2,113598527.8,128275618.8,141571045.9,152941378.9,184359352.2,188238652.5,227013639.5,258544438.3,293240194.2,338775693.7,362713778.4,422787032.2,375696061,481016076.9,837871627.4,438816167,584783262.7,455833314.8,432702877.7,479336037.4,537109187.7,529980934.5,543662556.6,621896095.4,615495530,638927013.2,733837563.5,892737914.9,909317236.5,1086264196.2,1193706001.5,..
St. Lucia,LCA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,4.9841,8.7312,3.9999,3.8725,4,5.0853,7.1335,4.8183,4,4.3498,5.4324,1.1456,3.5927,0.0474,4.6838,5.7341,6.0505,4.4702,2.727,3.49,5.2631,5.1506,1.2219,1.6786,2.4535,7.18,0.8677,2.3574,4.456,1.6079,2.3463,1.6416,2.5,1.9836,2.9145,0.5,2.2219,1.891,3.6163,1.5622,0.75,2.8963,2.476,2.5543,..
St. Vincent and the Grenadines,VCT,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1455000,739739.9,775370.6,2787896.7,3191053.4,3447069.1,3738360.1,4743825.9,5687595.1,7234320.1,10627041.1,18816945.8,21223599.3,25598113.5,24938323.4,27183652.6,31363091.2,41508524.1,48275112,52729174.8,62704235.8,68854801.5,76245651.3,101713065,114170293.9,118297375.1,122492508.5,117721039.1,136298403.3,193802389.1,195077653.9,195046431.7,175623164.1,199272731.1,228632793.9,252491855.6,246092213.3,205143941.4,230929973.8,245787199.1,297080726,305483106.8,291830439.6,319961399.2,357428939.8,371370550.7,361331556.4,355330480.3,330129626.3,340522245.4,451681230,571430487.4,624480820,698454746.1,806447451.4,..
St. Vincent and the Grenadines,VCT,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,7.5,4,8.0263,2.5002,6.5322,3.6454,4.4444,4,4.4921,4.9513,4.7912,2.8561,6.5956,4.1981,2.6434,4.7071,4,2.6371,2.3333,4.1291,3.9914,3.3413,2.5084,4.3248,1.4246,3.5068,4.3211,4.2976,3.8585,4.4117,2.5,3.8622,2.4361,6.2006,5.2697,5.6101,0,5.8375,8.5,2.7655,2.459,0.8789,1.8376,2.3135,1.3683,3.9713,2.1196,3.409,3.8699,2.5139,1.3485,1.0421,1.2529,2.7111,3.8849,..
Sub-Saharan Africa (excluding high income),SSA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6915792740.2,8717789515.5,10036584330.5,13101804359.1,16360842702.3,19563011779.3,22505534157.6,31475897740.2,41003429039,48517323465.6,60565707583.4,69198564671.9,76543307225.2,86498565517.1,90670349353.6,106750346592.5,120561168723.2,147419190446.2,150015787728.3,156574464705.2,176332539561.5,182914082717.3,182529002369.8,194920710748.6,221888609544.3,236483140777,232043663861,226684351779.1,230453318611.8,218580467856.6,216439808528.1,209546939825.8,230937483224.7,253939921974.9,268253717347.9,248694078172.6,213702177640.1,247373629998.3,256075330789.2,292348770946.5,341126042543.4,379672529685.2,429992631989.1,472557194499.5,512671014386.8,516953028368.6,562516635827.1,657420998840.4,701825627404.2,752623634402.5,793820824659.1,836397063080.6,850408225947.3,871043071459.3,900785561319.4,..
Sub-Saharan Africa (excluding high income),SSA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,3.70421384713699,4.78684983086482,3.81059551216634,5.5471739130342,5.21230338553325,5.51179886368946,5.27809514977976,5.64555624008883,6.64511257820713,7.42859227762583,7.03416546063383,7.36648584734399,7.48777930431951,6.97001417199318,5.37711232428685,5.84666358904431,4.9563929706205,4.42458548082813,4.00561083798881,4.21926659629742,4.32280277057816,4.13804258137325,3.55140162044664,3.2943642643342,3.94385854874613,3.72562014543872,3.7698224672334,3.62199145636877,3.70367714394144,3.6715281368026,3.09112707754183,2.63614400920967,3.29343890430692,2.61748704394372,2.40892465360269,4.64701189587405,3.44591298553116,3.29529717578158,3.04629081978276,2.4927067525352,2.36965560703247,3.43513432745316,2.91692486808161,3.46264094958378,3.33963540162957,3.27719852954693,3.23032802667505,3.6292790090475,4.14605780287271,3.74799964594577,2.4398933318585,3.10943881898736,2.91578707348368,3.94017975576772,4.74312676481915,..
Sudan,SDN,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,385062510.6,395962358,452076898.3,564428703.6,1136481106.1,1598563165.3,2087109291.2,2620862387,3159023632.7,4077980153.2,5176866635.3,6193993918.6,7169372761.6,7506202442.6,8480412476.1,8955218074.8,9631230107.2,11248637748.6,11530990242.8,13359370988.2,14798052810.3,15298882978.4,15558414380.8,15979632963.1,17096156407.1,17816478183.1,16971980942,16326140589.2,16843023940.7,16205567433.6,16097061560.3,15031932328.7,16154779698.8,17349202470,18404623839.8,17670919956.2,18579233641.9,20006622120.2,20583833869.8,21359139483,22592936139,21460776765.5,22078256122.2,22721571815.8,21971930557.2,21657638751.4,21361100515,21969836080.4,21804346688.2,22843739036.9,23811151810.3,22976037485.2,22440226840.5,22580297676.7,22020660462.5,..
Sudan,SDN,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,1.7568,2.063,3.76,4.3619,5.6663,5.0928,4.534,4.7547,4.4372,4.7119,5.6824,6.023,7.361,2.7165,2.1385,2.5103,1.813,2.307,1.9265,1.1053,0.7499,0.4351,8.05,0,0,0,0,0,0,0,1.6574,4.8791,2.5335,3.6843,3.4902,3.156,3.8502,2.1536,2.8649,3.125,2.835,1.9268,2.105,2.1482,1.8852,2.3904,2.4747,1.3419,4.0793,0.851,0,0,0,0,0,..
Suriname,SUR,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2562547848.2,2962151764.6,3127952233.4,3540170610.4,3927535691.1,3885801062.2,4139436483.4,4194065306.9,4084157943.3,4372357172.9,..
Suriname,SUR,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2316,5.9903,3.281,3.8972,4.563,2.7731,1.0145,4.2027,6.429,5.8682,..
Syrian Arab Republic,SYR,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5388704719,5688619010.7,5276579226.5,4980444783.4,4748208496.5,4765860589.2,4608449443,4419183536.1,4367932030.6,4603897926.4,4583582193.9,4590239653.7,4763247277.8,5028598331.8,4862033265.3,4875542720.1,4756737935.6,..
Syrian Arab Republic,SYR,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5917,1.9409,0,3.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Tajikistan,TJK,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9731000,382514000,577538000,629795000,694309400.4,1050335124.1,1228826959.2,1373567363.8,1140676654,1162073154.7,1254304142.6,1272329032.2,1166678857.2,1116909976.5,1060790372.7,1348486856,2497045162.5,2666229139.6,3561185320.5,3922103878.3,4619361917.4,4862292683.6,5123749263.3,5144129015,5180495790.8,5865953296.1,6086669246,6632776523.9,6903659102.3,6590623735.3,6723539347.8,6589051886.9,6977429758.2,..
Tajikistan,TJK,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9145,3.8697,7.2527,0,0.75,0.7202,1.8147,1.126,3.8188,1.5389,1.1058,1.5133,1.3231,0.7495,1.9618,1.5252,1.237,2.0179,1.7111,1.8249,2.1777,1.8484,1.7367,1.1176,0.9761,4.5826,1.9916,1.3478,1.1082,1,0.8342,0.75,5.9734,..
Tanzania,TZA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,197359339.6,1175689697.2,1395653073.2,1743024232.9,2012124078.5,2341885515.9,2702042734.3,3470565760.5,4369042063.2,4204051877.4,5242016814.1,5759615136.2,6133770760.5,6801895296.1,7164254486.9,9095920165.8,4897634852.6,5503879743.6,6009342992.5,5850572265.1,6433296456.8,6559510656.2,6669441127.1,6769309416.1,7228012552.6,7370950562.9,7344102230.6,7110106281.7,7513384451.4,7917712561.6,7199694579.5,6524969893,7160913799.7,7324529897.7,8633807766.8,8428157886.4,4108484081.8,5041991584.9,6034526339.8,7760045698,8940294123.8,10129709978.7,12051758630,13970650221.5,16391470516.4,18341850201.8,19530747919.3,21616674354.8,22629441143.6,24451640158.6,25772198397,28817909448.5,30443587044.6,34584902584.9,36343119611.6,..
Tanzania,TZA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,1.3994,5.6034,3.0288,3.9076,2.2774,3.5231,3.2517,4.5293,3.23,4.656,4.068,4.4386,2.2769,4.064,4.4233,5.7073,2.0625,2.2747,2.7631,3.6241,1.1198,1.3323,1.0269,1.7847,1.1951,1.1637,1.2638,0.9657,1.4967,1.5893,0.8785,0.7471,0.57,0.9456,0.8773,1.1436,0.7727,0.7652,0.7464,1.068,0.7528,1.732,2.4702,2.6077,1.9372,1.4103,1.3095,3.743,2.845,4.9211,2.4205,3.0238,1.1767,4.1274,4.5349,..
Thailand,THA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1000572108.9,1079128839.7,1229411687.8,1245690376.2,1600893354.9,1865317539,2325633646.1,3344454730.2,5029137828.5,6644774200.8,8297078410.5,10851629853.4,12237908792.2,13902415140.3,15012831076.9,17545477591.8,18537200102.4,20385283141.7,21763483335.1,23536747458,28165126438.7,37772319224.6,41864442860.1,52717189061.2,65596252733.3,100092684586,112879501380.9,109730690051.9,104943991856.5,96903100977.3,79830056193.2,67296708658.9,62922110903.3,58452984709.5,58416708560.4,58524721297.5,62716469252.2,63156007038,66708742797.7,80931068117.8,107165878658.6,117681130154.4,151145531850.6,153833122504.3,146924958766.3,122988521275.3,131071178439.1,153571483414.1,172100562780.3,168599886145.8,186866033773.6,196675731446.9,201051228652.9,194693030257.4,191827376401.5,..
Thailand,THA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,6.7537,6.3918,6.1445,4.3788,5.6518,7.3824,7.7758,7.1659,7.0483,7.7692,9.5285,10.0481,9.2941,8.2234,8.7673,8.3263,5.6341,5.3218,5.4538,7.3894,4.8296,4.9791,5.968,4.6695,4.8124,5.6729,4.7159,6.0401,4.9787,3.5085,1.4955,2.1092,2.2338,1.8555,1.6924,3.4087,5.8478,4.1149,1.5249,1.5964,2.417,3.0562,2.3009,0,0,3.9999,1.2539,2.7493,2.2145,2.5295,1.575,4.0414,1.8696,7.0598,5.8361,..
Timor-Leste,TLS,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76035316.9,89494692.9,104305452.7,116733681.1,80907571.1,124522399.4,158056457,203400669.6,231800534.6,278614052.2,287938205.7,305742152.2,296673869.1,..
Timor-Leste,TLS,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8859,1.5172,0,0.9448,1.7412,2,2.6022,0.75,0.75,1.343,1.6049,0,0,..
Togo,TGO,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,39801356.9,47286582.2,47049050.8,69570984.1,126779361.8,167825816.5,242230566.9,434315074.4,820147734.1,1103302010.7,1122269876.3,998488103.2,950904818.5,916720382.4,801989757.6,934737436.2,1064791560.1,1234549173.3,1221898000.1,1175991338.5,1280414838,1350918506.2,1352229618.6,1292462409.3,1454418478,1474990120.1,1487243523.2,1344663527.6,1471814621.3,1538399193.9,1445960550.9,1423397059.6,1602431667.9,1732560992.2,1839097569.1,1687525276.4,1795173984.3,1967415189.5,1638414175.4,1724528058.6,1290615124.8,636458643,760236668.9,935659568.1,1030916924,1104695218.3,1213797944.2,1634591475.6,1705711508.7,2008722642.7,2568770933.8,3544978710.2,3281657367.7,3439839395.5,4294139883.4,..
